participant,item,size,contrast,slider.response,my_rs,total_residuals,unique_item_no,session,trials.thisN,condition_abs,half,literacy,age_textbox.text,gender_slider.response,dot_pitch,res_width,VT_perc_correct,VT_no_correct,difference
54,20,N,N,0.703472222,0.541136364,85.04,77,﻿64be4ccf6a3b58bca6f47378,169,A,Second,20,24,M,0.32345312499999995,2560,100,6,-0.16233585800000006
54,17,I,I,0.279861111,0.487272727,88.33,66,﻿64be4ccf6a3b58bca6f47378,170,B,Second,20,24,M,0.32345312499999995,2560,100,6,0.20741161600000002
54,31,N,N,0.909722222,0.738636364,67.86,121,﻿64be4ccf6a3b58bca6f47378,171,A,Second,20,24,M,0.32345312499999995,2560,100,6,-0.17108585799999998
54,31,I,I,NA,0.738636364,67.86,122,﻿64be4ccf6a3b58bca6f47378,172,B,Second,20,24,M,0.32345312499999995,2560,100,6,NA
54,37,N,N,0.913194444,0.846363636,53.4,145,﻿64be4ccf6a3b58bca6f47378,173,A,Second,20,24,M,0.32345312499999995,2560,100,6,-0.06683080800000007
54,9,N,N,0.720138889,0.343636364,94.9,33,﻿64be4ccf6a3b58bca6f47378,175,A,Second,20,24,M,0.32345312499999995,2560,100,6,-0.376502525
54,45,N,I,0.911111111,0.99,14.13,180,﻿64be4ccf6a3b58bca6f47378,176,Y,Second,20,24,M,0.32345312499999995,2560,100,6,0.07888888900000002
54,6,I,I,0.147916667,0.289772727,96.58,22,﻿64be4ccf6a3b58bca6f47378,177,B,Second,20,24,M,0.32345312499999995,2560,100,6,0.14185606
54,1,N,I,NA,0.2,98.47,4,﻿64be4ccf6a3b58bca6f47378,179,Y,Second,20,24,M,0.32345312499999995,2560,100,6,NA
54,7,I,I,0.271527778,0.307727273,96.03,26,﻿64be4ccf6a3b58bca6f47378,180,B,Second,20,24,M,0.32345312499999995,2560,100,6,0.036199495000000026
54,33,N,N,NA,0.774545455,63.57,129,﻿64be4ccf6a3b58bca6f47378,181,A,Second,20,24,M,0.32345312499999995,2560,100,6,NA
54,21,I,N,0.386111111,0.559090909,83.77,83,﻿64be4ccf6a3b58bca6f47378,182,X,Second,20,24,M,0.32345312499999995,2560,100,6,0.17297979800000002
54,19,I,I,0.54375,0.523181818,86.21,74,﻿64be4ccf6a3b58bca6f47378,183,B,Second,20,24,M,0.32345312499999995,2560,100,6,-0.02056818199999999
54,35,I,I,NA,0.810454545,58.87,138,﻿64be4ccf6a3b58bca6f47378,184,B,Second,20,24,M,0.32345312499999995,2560,100,6,NA
54,42,I,N,NA,0.936136364,35.25,167,﻿64be4ccf6a3b58bca6f47378,185,X,Second,20,24,M,0.32345312499999995,2560,100,6,NA
89,35,I,I,0.440740741,0.810454545,58.87,138,﻿64be4cb55b19c41317321f83,0,B,First,20,26,F,0.34395833333333325,1920,100,6,0.36971380400000003
89,2,I,I,0.048148148,0.217954545,98.2,6,﻿64be4cb55b19c41317321f83,1,B,First,20,26,F,0.34395833333333325,1920,100,6,0.169806397
89,42,N,I,0.719444444,0.936136364,35.25,168,﻿64be4cb55b19c41317321f83,2,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.21669192000000004
89,3,I,I,0.043518519,0.235909091,97.87,10,﻿64be4cb55b19c41317321f83,3,B,First,20,26,F,0.34395833333333325,1920,100,6,0.19239057199999998
89,4,N,I,0.02962963,0.253863636,97.45,16,﻿64be4cb55b19c41317321f83,4,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.224234006
89,11,I,N,0.109259259,0.379545455,93.55,43,﻿64be4cb55b19c41317321f83,5,X,First,20,26,F,0.34395833333333325,1920,100,6,0.270286196
89,31,I,I,0.375925926,0.738636364,67.86,122,﻿64be4cb55b19c41317321f83,6,B,First,20,26,F,0.34395833333333325,1920,100,6,0.36271043799999997
89,42,I,N,0.839814815,0.936136364,35.25,167,﻿64be4cb55b19c41317321f83,7,X,First,20,26,F,0.34395833333333325,1920,100,6,0.096321549
89,15,N,I,0.362037037,0.451363636,90.29,60,﻿64be4cb55b19c41317321f83,8,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.089326599
89,32,I,N,0.439814815,0.756590909,65.73,127,﻿64be4cb55b19c41317321f83,9,X,First,20,26,F,0.34395833333333325,1920,100,6,0.316776094
89,4,N,N,0.184259259,0.253863636,97.45,13,﻿64be4cb55b19c41317321f83,10,A,First,20,26,F,0.34395833333333325,1920,100,6,0.069604377
89,10,N,N,0.141666667,0.361590909,94.23,37,﻿64be4cb55b19c41317321f83,11,A,First,20,26,F,0.34395833333333325,1920,100,6,0.21992424200000002
89,6,N,N,0.105555556,0.289772727,96.58,21,﻿64be4cb55b19c41317321f83,12,A,First,20,26,F,0.34395833333333325,1920,100,6,0.184217171
89,35,N,I,0.328703704,0.810454545,58.87,140,﻿64be4cb55b19c41317321f83,13,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.48175084100000004
89,25,I,N,0.243518519,0.630909091,78.2,99,﻿64be4cb55b19c41317321f83,14,X,First,20,26,F,0.34395833333333325,1920,100,6,0.38739057200000004
89,15,I,I,0.152777778,0.451363636,90.29,58,﻿64be4cb55b19c41317321f83,15,B,First,20,26,F,0.34395833333333325,1920,100,6,0.29858585800000004
89,28,N,I,0.292592593,0.684772727,73.36,112,﻿64be4cb55b19c41317321f83,16,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.392180134
89,24,I,I,0.280555556,0.612954545,79.66,94,﻿64be4cb55b19c41317321f83,17,B,First,20,26,F,0.34395833333333325,1920,100,6,0.33239898900000003
89,41,N,I,0.652777778,0.918181818,39.66,164,﻿64be4cb55b19c41317321f83,18,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.26540403999999995
89,13,I,N,0.187962963,0.415454545,91.98,51,﻿64be4cb55b19c41317321f83,19,X,First,20,26,F,0.34395833333333325,1920,100,6,0.227491582
89,23,N,N,0.630555556,0.595,81.13,89,﻿64be4cb55b19c41317321f83,20,A,First,20,26,F,0.34395833333333325,1920,100,6,-0.035555556000000044
89,18,I,I,0.177777778,0.505227273,87.36,70,﻿64be4cb55b19c41317321f83,21,B,First,20,26,F,0.34395833333333325,1920,100,6,0.32744949500000003
89,37,N,I,0.55648148099999994,0.846363636,53.4,148,﻿64be4cb55b19c41317321f83,22,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.28988215500000003
89,38,I,N,0.623148148,0.864318182,50.47,151,﻿64be4cb55b19c41317321f83,23,X,First,20,26,F,0.34395833333333325,1920,100,6,0.24117003400000003
89,29,N,I,0.488888889,0.702727273,71.6,116,﻿64be4cb55b19c41317321f83,24,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.21383838400000005
89,30,I,N,0.537037037,0.720681818,69.76,119,﻿64be4cb55b19c41317321f83,25,X,First,20,26,F,0.34395833333333325,1920,100,6,0.18364478099999992
89,1,N,I,0.05462963,0.2,98.47,4,﻿64be4cb55b19c41317321f83,26,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.14537037000000003
89,9,N,N,0.152777778,0.343636364,94.9,33,﻿64be4cb55b19c41317321f83,27,A,First,20,26,F,0.34395833333333325,1920,100,6,0.19085858600000002
89,3,N,N,0.171296296,0.235909091,97.87,9,﻿64be4cb55b19c41317321f83,28,A,First,20,26,F,0.34395833333333325,1920,100,6,0.064612795
89,17,I,N,0.042592593,0.487272727,88.33,67,﻿64be4cb55b19c41317321f83,29,X,First,20,26,F,0.34395833333333325,1920,100,6,0.444680134
89,45,I,N,0.938888889,0.99,14.13,179,﻿64be4cb55b19c41317321f83,30,X,First,20,26,F,0.34395833333333325,1920,100,6,0.05111111099999999
89,35,I,N,0.537962963,0.810454545,58.87,139,﻿64be4cb55b19c41317321f83,31,X,First,20,26,F,0.34395833333333325,1920,100,6,0.272491582
89,6,I,I,0.037962963,0.289772727,96.58,22,﻿64be4cb55b19c41317321f83,32,B,First,20,26,F,0.34395833333333325,1920,100,6,0.251809764
89,1,I,I,0,0.2,98.47,2,﻿64be4cb55b19c41317321f83,33,B,First,20,26,F,0.34395833333333325,1920,100,6,0.2
89,10,I,N,0.021296296,0.361590909,94.23,39,﻿64be4cb55b19c41317321f83,34,X,First,20,26,F,0.34395833333333325,1920,100,6,0.340294613
89,2,N,I,0.021296296,0.217954545,98.2,8,﻿64be4cb55b19c41317321f83,35,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.196658249
89,40,I,N,0.386111111,0.900227273,43.56,159,﻿64be4cb55b19c41317321f83,36,X,First,20,26,F,0.34395833333333325,1920,100,6,0.5141161620000001
89,22,I,N,0.283333333,0.577045455,82.45,87,﻿64be4cb55b19c41317321f83,37,X,First,20,26,F,0.34395833333333325,1920,100,6,0.293712122
89,18,N,I,0.111111111,0.505227273,87.36,72,﻿64be4cb55b19c41317321f83,38,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.39411616200000005
89,17,N,I,0.155555556,0.487272727,88.33,68,﻿64be4cb55b19c41317321f83,39,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.331717171
89,33,I,I,0.294444444,0.774545455,63.57,130,﻿64be4cb55b19c41317321f83,40,B,First,20,26,F,0.34395833333333325,1920,100,6,0.480101011
89,11,I,I,0.076851852,0.379545455,93.55,42,﻿64be4cb55b19c41317321f83,41,B,First,20,26,F,0.34395833333333325,1920,100,6,0.302693603
89,12,N,N,0.056481481,0.3975,92.82,45,﻿64be4cb55b19c41317321f83,42,A,First,20,26,F,0.34395833333333325,1920,100,6,0.341018519
89,24,N,I,0.125925926,0.612954545,79.66,96,﻿64be4cb55b19c41317321f83,43,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.48702861900000005
89,28,I,I,0.071296296,0.684772727,73.36,110,﻿64be4cb55b19c41317321f83,44,B,First,20,26,F,0.34395833333333325,1920,100,6,0.613476431
89,29,I,N,0.259259259,0.702727273,71.6,115,﻿64be4cb55b19c41317321f83,45,X,First,20,26,F,0.34395833333333325,1920,100,6,0.443468014
89,14,N,N,0.237037037,0.433409091,91.2,53,﻿64be4cb55b19c41317321f83,46,A,First,20,26,F,0.34395833333333325,1920,100,6,0.19637205400000002
89,34,N,N,0.643518519,0.7925,61.29,133,﻿64be4cb55b19c41317321f83,47,A,First,20,26,F,0.34395833333333325,1920,100,6,0.14898148099999997
89,31,N,N,0.685185185,0.738636364,67.86,121,﻿64be4cb55b19c41317321f83,48,A,First,20,26,F,0.34395833333333325,1920,100,6,0.05345117899999996
89,42,N,N,0.8,0.936136364,35.25,165,﻿64be4cb55b19c41317321f83,49,A,First,20,26,F,0.34395833333333325,1920,100,6,0.13613636399999995
89,41,I,I,0.647222222,0.918181818,39.66,162,﻿64be4cb55b19c41317321f83,50,B,First,20,26,F,0.34395833333333325,1920,100,6,0.27095959599999997
89,20,N,N,0.415740741,0.541136364,85.04,77,﻿64be4cb55b19c41317321f83,51,A,First,20,26,F,0.34395833333333325,1920,100,6,0.12539562299999996
89,32,N,I,0.300925926,0.756590909,65.73,128,﻿64be4cb55b19c41317321f83,52,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.455664983
89,10,N,I,0.106481481,0.361590909,94.23,40,﻿64be4cb55b19c41317321f83,54,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.255109428
89,17,I,I,0.02037037,0.487272727,88.33,66,﻿64be4cb55b19c41317321f83,55,B,First,20,26,F,0.34395833333333325,1920,100,6,0.46690235700000005
89,19,N,I,0.04537037,0.523181818,86.21,76,﻿64be4cb55b19c41317321f83,56,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.47781144799999997
89,33,N,N,0.682407407,0.774545455,63.57,129,﻿64be4cb55b19c41317321f83,58,A,First,20,26,F,0.34395833333333325,1920,100,6,0.09213804800000003
89,36,N,N,0.780555556,0.828409091,56.22,141,﻿64be4cb55b19c41317321f83,59,A,First,20,26,F,0.34395833333333325,1920,100,6,0.047853535
89,21,I,I,0.273148148,0.559090909,83.77,82,﻿64be4cb55b19c41317321f83,60,B,First,20,26,F,0.34395833333333325,1920,100,6,0.28594276100000005
89,27,N,N,0.774074074,0.666818182,75.05,105,﻿64be4cb55b19c41317321f83,61,A,First,20,26,F,0.34395833333333325,1920,100,6,-0.10725589199999996
89,10,I,I,0.053703704,0.361590909,94.23,38,﻿64be4cb55b19c41317321f83,62,B,First,20,26,F,0.34395833333333325,1920,100,6,0.307887205
89,23,I,I,0.110185185,0.595,81.13,90,﻿64be4cb55b19c41317321f83,63,B,First,20,26,F,0.34395833333333325,1920,100,6,0.48481481499999995
89,36,I,I,0.267592593,0.828409091,56.22,142,﻿64be4cb55b19c41317321f83,64,B,First,20,26,F,0.34395833333333325,1920,100,6,0.5608164980000001
89,38,N,N,0.77962963,0.864318182,50.47,149,﻿64be4cb55b19c41317321f83,65,A,First,20,26,F,0.34395833333333325,1920,100,6,0.08468855200000003
89,3,N,I,0.046296296,0.235909091,97.87,12,﻿64be4cb55b19c41317321f83,66,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.189612795
89,16,I,N,0.078703704,0.469318182,89.4,63,﻿64be4cb55b19c41317321f83,67,X,First,20,26,F,0.34395833333333325,1920,100,6,0.390614478
89,13,N,N,0.355555556,0.415454545,91.98,49,﻿64be4cb55b19c41317321f83,68,A,First,20,26,F,0.34395833333333325,1920,100,6,0.059898989000000014
89,3,I,N,0.07037037,0.235909091,97.87,11,﻿64be4cb55b19c41317321f83,69,X,First,20,26,F,0.34395833333333325,1920,100,6,0.165538721
89,28,N,N,0.810185185,0.684772727,73.36,109,﻿64be4cb55b19c41317321f83,71,A,First,20,26,F,0.34395833333333325,1920,100,6,-0.125412458
89,23,N,I,0.62962963,0.595,81.13,92,﻿64be4cb55b19c41317321f83,72,Y,First,20,26,F,0.34395833333333325,1920,100,6,-0.03462963000000008
89,34,I,N,0.492592593,0.7925,61.29,135,﻿64be4cb55b19c41317321f83,73,X,First,20,26,F,0.34395833333333325,1920,100,6,0.29990740699999996
89,5,I,I,0.164814815,0.271818182,96.99,18,﻿64be4cb55b19c41317321f83,74,B,First,20,26,F,0.34395833333333325,1920,100,6,0.10700336700000002
89,36,N,I,0.39537037,0.828409091,56.22,144,﻿64be4cb55b19c41317321f83,75,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.433038721
89,26,N,I,0.440740741,0.648863636,76.62,104,﻿64be4cb55b19c41317321f83,76,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.20812289499999997
89,31,N,I,0.437962963,0.738636364,67.86,124,﻿64be4cb55b19c41317321f83,77,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.300673401
89,16,N,I,0.425925926,0.469318182,89.4,64,﻿64be4cb55b19c41317321f83,79,Y,First,20,26,F,0.34395833333333325,1920,100,6,0.04339225599999996
89,41,N,N,0.9,0.918181818,39.66,161,﻿64be4cb55b19c41317321f83,81,A,First,20,26,F,0.34395833333333325,1920,100,6,0.01818181799999996
89,35,N,N,0.928703704,0.810454545,58.87,137,﻿64be4cb55b19c41317321f83,82,A,First,20,26,F,0.34395833333333325,1920,100,6,-0.11824915899999999
89,32,I,I,0.425,0.756590909,65.73,126,﻿64be4cb55b19c41317321f83,83,B,First,20,26,F,0.34395833333333325,1920,100,6,0.33159090900000004
89,43,N,N,0.876851852,0.954090909,30.04,169,﻿64be4cb55b19c41317321f83,84,A,First,20,26,F,0.34395833333333325,1920,100,6,0.077239057
89,4,I,N,0.107407407,0.253863636,97.45,15,﻿64be4cb55b19c41317321f83,85,X,First,20,26,F,0.34395833333333325,1920,100,6,0.146456229
89,25,N,N,0.68148148099999994,0.630909091,78.2,97,﻿64be4cb55b19c41317321f83,86,A,First,20,26,F,0.34395833333333325,1920,100,6,-0.05057238999999991
89,26,I,N,0.185185185,0.648863636,76.62,103,﻿64be4cb55b19c41317321f83,87,X,First,20,26,F,0.34395833333333325,1920,100,6,0.46367845099999994
89,39,I,N,0.631481481,0.882272727,47.19,155,﻿64be4cb55b19c41317321f83,88,X,First,20,26,F,0.34395833333333325,1920,100,6,0.250791246
89,18,I,N,0.110185185,0.505227273,87.36,71,﻿64be4cb55b19c41317321f83,89,X,First,20,26,F,0.34395833333333325,1920,100,6,0.395042088
89,17,N,N,0.212962963,0.487272727,88.33,65,﻿64be4cb55b19c41317321f83,90,A,First,20,26,F,0.34395833333333325,1920,100,6,0.274309764
89,1,I,N,0.034259259,0.2,98.47,3,﻿64be4cb55b19c41317321f83,91,X,First,20,26,F,0.34395833333333325,1920,100,6,0.16574074100000002
89,7,I,I,0.039814815,0.307727273,96.03,26,﻿64be4cb55b19c41317321f83,92,B,First,20,26,F,0.34395833333333325,1920,100,6,0.267912458
89,20,I,N,0.052777778,0.541136364,85.04,79,﻿64be4cb55b19c41317321f83,93,X,Second,20,26,F,0.34395833333333325,1920,100,6,0.488358586
89,43,N,I,0.608333333,0.954090909,30.04,172,﻿64be4cb55b19c41317321f83,94,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.345757576
89,16,I,I,0.300925926,0.469318182,89.4,62,﻿64be4cb55b19c41317321f83,95,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.16839225599999996
89,21,N,I,0.113888889,0.559090909,83.77,84,﻿64be4cb55b19c41317321f83,96,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.44520202000000003
89,8,I,N,0.051851852,0.325681818,95.52,31,﻿64be4cb55b19c41317321f83,97,X,Second,20,26,F,0.34395833333333325,1920,100,6,0.27382996600000004
89,44,I,I,0.068518519,0.972045455,23.65,174,﻿64be4cb55b19c41317321f83,98,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.903526936
89,5,I,N,0.036111111,0.271818182,96.99,19,﻿64be4cb55b19c41317321f83,99,X,Second,20,26,F,0.34395833333333325,1920,100,6,0.23570707100000002
89,30,I,I,0.093518519,0.720681818,69.76,118,﻿64be4cb55b19c41317321f83,100,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.627163299
89,5,N,N,0.35,0.271818182,96.99,17,﻿64be4cb55b19c41317321f83,101,A,Second,20,26,F,0.34395833333333325,1920,100,6,-0.07818181799999996
89,27,N,I,0.491666667,0.666818182,75.05,108,﻿64be4cb55b19c41317321f83,102,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.17515151499999998
89,44,I,N,0.850925926,0.972045455,23.65,175,﻿64be4cb55b19c41317321f83,103,X,Second,20,26,F,0.34395833333333325,1920,100,6,0.12111952899999989
89,29,I,I,0.380555556,0.702727273,71.6,114,﻿64be4cb55b19c41317321f83,104,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.322171717
89,38,I,I,0.29537037,0.864318182,50.47,150,﻿64be4cb55b19c41317321f83,105,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.568947812
89,9,I,I,0.07037037,0.343636364,94.9,34,﻿64be4cb55b19c41317321f83,106,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.273265994
89,13,I,I,0.067592593,0.415454545,91.98,50,﻿64be4cb55b19c41317321f83,107,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.34786195200000003
89,24,I,N,0.112037037,0.612954545,79.66,95,﻿64be4cb55b19c41317321f83,108,X,Second,20,26,F,0.34395833333333325,1920,100,6,0.500917508
89,37,I,I,0.249074074,0.846363636,53.4,146,﻿64be4cb55b19c41317321f83,110,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.5972895619999999
89,21,N,N,0.566666667,0.559090909,83.77,81,﻿64be4cb55b19c41317321f83,111,A,Second,20,26,F,0.34395833333333325,1920,100,6,-0.007575757999999988
89,24,N,N,0.621296296,0.612954545,79.66,93,﻿64be4cb55b19c41317321f83,112,A,Second,20,26,F,0.34395833333333325,1920,100,6,-0.008341751000000008
89,7,I,N,0.14537037,0.307727273,96.03,27,﻿64be4cb55b19c41317321f83,113,X,Second,20,26,F,0.34395833333333325,1920,100,6,0.16235690300000002
89,30,N,N,0.533333333,0.720681818,69.76,117,﻿64be4cb55b19c41317321f83,114,A,Second,20,26,F,0.34395833333333325,1920,100,6,0.187348485
89,32,N,N,0.585185185,0.756590909,65.73,125,﻿64be4cb55b19c41317321f83,115,A,Second,20,26,F,0.34395833333333325,1920,100,6,0.17140572399999998
89,1,N,N,0.452777778,0.2,98.47,1,﻿64be4cb55b19c41317321f83,116,A,Second,20,26,F,0.34395833333333325,1920,100,6,-0.252777778
89,25,N,I,0.332407407,0.630909091,78.2,100,﻿64be4cb55b19c41317321f83,117,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.29850168400000004
89,4,I,I,0.180555556,0.253863636,97.45,14,﻿64be4cb55b19c41317321f83,118,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.07330808
89,13,N,I,0.168518519,0.415454545,91.98,52,﻿64be4cb55b19c41317321f83,119,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.246936026
89,34,I,I,0.137962963,0.7925,61.29,134,﻿64be4cb55b19c41317321f83,120,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.654537037
89,6,N,I,0.167592593,0.289772727,96.58,24,﻿64be4cb55b19c41317321f83,121,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.122180134
89,5,N,I,0.160185185,0.271818182,96.99,20,﻿64be4cb55b19c41317321f83,122,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.11163299700000001
89,12,I,N,0.160185185,0.3975,92.82,47,﻿64be4cb55b19c41317321f83,123,X,Second,20,26,F,0.34395833333333325,1920,100,6,0.237314815
89,28,I,N,0.198148148,0.684772727,73.36,111,﻿64be4cb55b19c41317321f83,124,X,Second,20,26,F,0.34395833333333325,1920,100,6,0.486624579
89,36,I,N,0.338888889,0.828409091,56.22,143,﻿64be4cb55b19c41317321f83,125,X,Second,20,26,F,0.34395833333333325,1920,100,6,0.489520202
89,12,N,I,0.186111111,0.3975,92.82,48,﻿64be4cb55b19c41317321f83,126,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.21138888900000002
89,40,N,N,0.748148148,0.900227273,43.56,157,﻿64be4cb55b19c41317321f83,127,A,Second,20,26,F,0.34395833333333325,1920,100,6,0.1520791250000001
89,18,N,N,0.449074074,0.505227273,87.36,69,﻿64be4cb55b19c41317321f83,128,A,Second,20,26,F,0.34395833333333325,1920,100,6,0.05615319900000004
89,39,I,I,0.323148148,0.882272727,47.19,154,﻿64be4cb55b19c41317321f83,129,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.559124579
89,21,I,N,0.111111111,0.559090909,83.77,83,﻿64be4cb55b19c41317321f83,130,X,Second,20,26,F,0.34395833333333325,1920,100,6,0.44797979800000004
89,9,I,N,0.04537037,0.343636364,94.9,35,﻿64be4cb55b19c41317321f83,131,X,Second,20,26,F,0.34395833333333325,1920,100,6,0.29826599400000003
89,15,I,N,0.065740741,0.451363636,90.29,59,﻿64be4cb55b19c41317321f83,132,X,Second,20,26,F,0.34395833333333325,1920,100,6,0.385622895
89,14,I,I,0.111111111,0.433409091,91.2,54,﻿64be4cb55b19c41317321f83,133,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.32229798000000004
89,45,N,N,0.862037037,0.99,14.13,177,﻿64be4cb55b19c41317321f83,134,A,Second,20,26,F,0.34395833333333325,1920,100,6,0.12796296299999999
89,19,N,N,0.253703704,0.523181818,86.21,73,﻿64be4cb55b19c41317321f83,135,A,Second,20,26,F,0.34395833333333325,1920,100,6,0.269478114
89,38,N,I,0.390740741,0.864318182,50.47,152,﻿64be4cb55b19c41317321f83,136,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.473577441
89,20,N,I,0.20462963,0.541136364,85.04,80,﻿64be4cb55b19c41317321f83,137,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.336506734
89,9,N,I,0.149074074,0.343636364,94.9,36,﻿64be4cb55b19c41317321f83,138,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.19456229000000003
89,12,I,I,0.187037037,0.3975,92.82,46,﻿64be4cb55b19c41317321f83,139,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.21046296300000003
89,7,N,I,0.12037037,0.307727273,96.03,28,﻿64be4cb55b19c41317321f83,140,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.18735690300000002
89,8,I,I,0.207407407,0.325681818,95.52,30,﻿64be4cb55b19c41317321f83,141,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.11827441100000002
89,37,N,N,0.708333333,0.846363636,53.4,145,﻿64be4cb55b19c41317321f83,142,A,Second,20,26,F,0.34395833333333325,1920,100,6,0.13803030299999997
89,29,N,N,0.68148148099999994,0.702727273,71.6,113,﻿64be4cb55b19c41317321f83,143,A,Second,20,26,F,0.34395833333333325,1920,100,6,0.021245792000000097
89,22,N,I,0.569444444,0.577045455,82.45,88,﻿64be4cb55b19c41317321f83,144,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.007601010999999991
89,44,N,I,0.687037037,0.972045455,23.65,176,﻿64be4cb55b19c41317321f83,145,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.285008418
89,27,I,I,0.40462963,0.666818182,75.05,106,﻿64be4cb55b19c41317321f83,146,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.26218855199999996
89,30,N,I,0.355555556,0.720681818,69.76,120,﻿64be4cb55b19c41317321f83,147,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.365126262
89,43,I,N,0.676851852,0.954090909,30.04,171,﻿64be4cb55b19c41317321f83,148,X,Second,20,26,F,0.34395833333333325,1920,100,6,0.27723905700000007
89,8,N,N,0.590740741,0.325681818,95.52,29,﻿64be4cb55b19c41317321f83,149,A,Second,20,26,F,0.34395833333333325,1920,100,6,-0.26505892299999995
89,45,I,I,0.714814815,0.99,14.13,178,﻿64be4cb55b19c41317321f83,150,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.275185185
89,8,N,I,0.227777778,0.325681818,95.52,32,﻿64be4cb55b19c41317321f83,151,Y,Second,20,26,F,0.34395833333333325,1920,100,6,0.09790404000000003
89,2,I,N,0.209259259,0.217954545,98.2,7,﻿64be4cb55b19c41317321f83,152,X,Second,20,26,F,0.34395833333333325,1920,100,6,0.008695285999999997
89,20,I,I,0.226851852,0.541136364,85.04,78,﻿64be4cb55b19c41317321f83,153,B,Second,20,26,F,0.34395833333333325,1920,100,6,0.31428451199999996
